url_path,views_total,views_unique
/norwegian-geotechnical-institute/BingCLAW_5.6.1,16,7
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main,11,4
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw5.6.1_singlesource.tar,9,3
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/BingClaw_fortfile_display_example,7,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw_fortfile_display_example/claw2file3.py,3,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw_fortfile_display_example/gmt6_one_fortfile_2_png.sh,3,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/releases/tag/v1.0.3,2,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/v1.0.2,2,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw_fortfile_display_example/one_fortfile_2_png.sh,1,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/README.md,1,1
