url_path,views_total,views_unique
/norwegian-geotechnical-institute/BingCLAW_5.6.1,26,13
/norwegian-geotechnical-institute/BingCLAW_5.6.1/issues,5,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main,3,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/setrun.py,2,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/releases,2,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/commits,2,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/github-repo-stats/.github/workflows,2,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/BingClaw_fortfile_display_example,2,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/github-repo-stats/.github/workflows/github-repo-stats.yml,1,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/github-repo-stats/norwegian-geotechnical-institute/BingCLAW_5.6.1/latest-report/report.pdf,1,1
