url_path,views_total,views_unique
/norwegian-geotechnical-institute/BingCLAW_5.6.1,29,10
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/setrun.py,12,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/BingClaw_fortfile_display_example,11,3
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw_fortfile_display_example/README.md,8,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/BingClaw_fortfile_display_example/sct3,4,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw5.6.1_singlesource.tar,3,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw_fortfile_display_example/claw2file3.py,3,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw_fortfile_display_example/sct3/Grid2D.py,3,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main,2,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/LICENSE.md,2,1
