url_path,views_total,views_unique
/norwegian-geotechnical-institute/BingCLAW_5.6.1,12,6
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/.github/workflows,7,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/BingClaw_fortfile_display_example,6,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/github-repo-stats/norwegian-geotechnical-institute/BingCLAW_5.6.1/latest-report/report.md,5,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw5.6.1_singlesource.tar,4,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/setrun.py,4,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw_fortfile_display_example/gmt6_one_fortfile_2_png.sh,3,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/BingClaw_fortfile_display_example/sct3,3,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/.github,3,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/v1.0.1,2,2
